Client ID,Client Type,Number of Customers,Monthly Target,Zip Code,Calendardate, Amount Collected ,Unit Sold,Campaign (Email),Campaign (Flyer),Campaign (Phone),Facebook,Instagram,YouTube,TikTok,LinkedIn,Number of Competition
ID-987323,Private Facility,1000,45,1003,16-06-2014,37504068,270,0,2061850,0,0,1612500,645000,0,0,Low
ID-987323,Private Facility,1000,45,1003,17-07-2014,44322988,321,0,2757913,0,0,4515000,0,0,0,Low
ID-987323,Private Facility,1000,45,1003,16-08-2014,34094608,246,0,0,0,0,3225000,0,0,0,Low
ID-987323,Private Facility,1000,45,1003,16-09-2014,44322988,321,0,0,0,0,3870000,0,0,0,Low
ID-987323,Private Facility,1000,45,1003,16-10-2014,17047304,123,0,2099475,0,0,5160000,0,0,0,Low
ID-987323,Private Facility,1000,45,1003,16-11-2014,102283820,738,0,0,0,0,2580000,0,0,0,Low
ID-987323,Private Facility,1000,45,1003,17-12-2014,102283820,738,0,0,0,0,2580000,0,0,0,Low
ID-987323,Private Facility,1000,45,1003,16-01-2015,37504068,270,0,1693125,0,0,3547500,0,0,0,Low
ID-987323,Private Facility,1000,45,1003,16-02-2015,34094608,246,0,0,0,0,2580000,0,322500,0,Low
ID-987323,Private Facility,1000,45,1003,18-03-2015,17047304,123,0,2333042,0,0,1612500,967500,322500,0,Low
ID-987323,Private Facility,1000,45,1003,18-04-2015,54551372,393,0,0,0,0,3870000,0,0,0,Low
ID-987323,Private Facility,1000,45,1003,19-05-2015,68189216,492,0,1363711,0,0,3225000,322500,0,0,Low
ID-987323,Private Facility,1000,45,1003,16-06-2015,17047304,123,0,2761675,0,0,3547500,0,0,0,Low
ID-987323,Private Facility,1000,45,1003,17-07-2015,34094608,246,0,2054325,0,0,5160000,0,0,0,Low
ID-987323,Private Facility,1000,45,1003,16-08-2015,30685148,222,0,3016665,0,0,3870000,0,0,0,Low
ID-987323,Private Facility,1000,45,1003,16-09-2015,23866224,171,0,0,0,0,2580000,0,0,0,High
ID-987323,Private Facility,1000,45,1003,16-10-2015,51141912,369,0,1172696,0,0,967500,322500,0,0,High
ID-987323,Private Facility,1000,45,1003,16-11-2015, -   ,0,0,0,0,0,2257500,322500,0,0,High
ID-987323,Private Facility,1000,45,1003,17-12-2015,17047304,123,0,3094177,0,0,3225000,645000,0,0,High
ID-987325,Large Facility ,800,45,1003,16-01-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987325,Large Facility ,800,45,1003,16-02-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987325,Large Facility ,800,45,1003,18-03-2014,3409460,24,0,0,0,0,1290000,2902500,0,0,Low
ID-987325,Large Facility ,800,45,1003,18-04-2014, -   ,0,0,1937688,0,0,2902500,2580000,0,0,Low
ID-987325,Large Facility ,800,45,1003,19-05-2014,8523652,24,0,2448454,0,0,1935000,6450000,0,0,Low
ID-987325,Large Facility ,800,45,1003,16-06-2014,3409460,24,0,152048,0,322500,1612500,2580000,0,645000,Low
ID-987325,Large Facility ,800,45,1003,17-07-2014, -   ,0,1961918,0,0,0,2580000,1290000,322500,0,Low
ID-987325,Large Facility ,800,45,1003,16-08-2014,3409460,24,0,4387935,0,0,1935000,1612500,0,322500,Low
ID-987325,Large Facility ,800,45,1003,16-09-2014,3409460,24,0,0,0,0,2580000,967500,322500,0,Low
ID-987325,Large Facility ,800,45,1003,16-10-2014, -   ,0,0,4332680,0,645000,4837500,645000,0,0,Low
ID-987325,Large Facility ,800,45,1003,16-11-2014,3409460,24,0,0,0,645000,3225000,0,645000,0,Low
ID-987325,Large Facility ,800,45,1003,17-12-2014,3409460,24,288478,3837535,0,967500,1935000,645000,0,0,Low
ID-987325,Large Facility ,800,45,1003,16-01-2015,8523652,24,0,408500,1417968,2580000,2257500,645000,322500,322500,Low
ID-987325,Large Facility ,800,45,1003,16-02-2015,3409460,24,0,0,0,3547500,1290000,0,0,0,Low
ID-987325,Large Facility ,800,45,1003,18-03-2015,11933112,48,129000,0,0,1612500,2902500,0,0,0,Low
ID-987325,Large Facility ,800,45,1003,18-04-2015, -   ,0,0,40635,0,0,3225000,967500,0,0,Low
ID-987325,Large Facility ,800,45,1003,19-05-2015,3409460,24,0,1548000,0,0,2580000,322500,0,0,Low
ID-987325,Large Facility ,800,45,1003,16-06-2015,3409460,24,0,838354,0,0,3870000,0,0,0,Low
ID-987325,Large Facility ,800,45,1003,17-07-2015, -   ,0,0,0,0,0,3870000,322500,0,0,Low
ID-987325,Large Facility ,800,45,1003,16-08-2015,11933112,48,0,0,0,0,3225000,322500,0,0,Low
ID-987325,Large Facility ,800,45,1003,16-09-2015,3409460,24,0,0,0,0,1935000,322500,0,0,High
ID-987325,Large Facility ,800,45,1003,16-10-2015,18752032,99,0,1752250,0,0,4837500,322500,0,0,High
ID-987325,Large Facility ,800,45,1003,16-11-2015,11933112,48,0,0,0,0,4837500,0,0,0,High
ID-987325,Large Facility ,800,45,1003,17-12-2015,3409460,24,0,0,0,0,3547500,0,0,0,High
ID-987327,Large Facility ,1240,50,1003,16-01-2014,3409460,24,0,0,0,0,0,0,0,0,Low
ID-987327,Large Facility ,1240,50,1003,16-02-2014,3409460,24,0,0,0,0,0,0,0,0,Low
ID-987327,Large Facility ,1240,50,1003,18-03-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987327,Large Facility ,1240,50,1003,18-04-2014,3409460,24,0,0,0,0,2257500,2580000,0,0,Low
ID-987327,Large Facility ,1240,50,1003,19-05-2014,3409460,24,0,0,0,0,0,0,0,0,Low
ID-987327,Large Facility ,1240,50,1003,16-06-2014,10228384,75,0,0,0,0,2257500,3870000,0,0,Low
ID-987327,Large Facility ,1240,50,1003,17-07-2014,6818920,48,0,0,0,0,645000,4837500,0,0,Low
ID-987327,Large Facility ,1240,50,1003,16-08-2014,3409460,24,0,0,0,0,645000,3547500,0,0,Low
ID-987327,Large Facility ,1240,50,1003,16-09-2014,10228384,75,767602,495360,0,0,645000,4837500,0,0,Low
ID-987327,Large Facility ,1240,50,1003,16-10-2014,17047304,123,0,0,0,0,1612500,5805000,0,0,Low
ID-987327,Large Facility ,1240,50,1003,16-11-2014,10228384,75,0,0,0,0,645000,4837500,0,0,Low
ID-987327,Large Facility ,1240,50,1003,17-12-2014,10228384,75,0,536124,0,0,645000,4192500,0,0,Low
ID-987327,Large Facility ,1240,50,1003,16-01-2015,17047304,123,0,0,1063463,0,645000,5160000,0,0,Low
ID-987327,Large Facility ,1240,50,1003,16-02-2015,17047304,123,0,0,0,0,322500,4837500,0,0,Low
ID-987327,Large Facility ,1240,50,1003,18-03-2015,23866224,171,0,6037729,0,0,322500,6450000,0,322500,Low
ID-987327,Large Facility ,1240,50,1003,18-04-2015,27275684,198,0,0,0,0,322500,3547500,0,0,Low
ID-987327,Large Facility ,1240,50,1003,19-05-2015,20456764,147,0,0,0,0,645000,5160000,0,0,Low
ID-987327,Large Facility ,1240,50,1003,16-06-2015,23866224,171,0,0,0,0,1935000,5805000,0,0,Low
ID-987327,Large Facility ,1240,50,1003,17-07-2015,30685148,222,399930,0,0,0,1935000,6772500,0,0,Low
ID-987327,Large Facility ,1240,50,1003,16-08-2015,23866224,171,0,5130760,0,0,1612500,3547500,0,0,Low
ID-987327,Large Facility ,1240,50,1003,16-09-2015,17047304,123,0,0,0,0,645000,322500,0,0,High
ID-987327,Large Facility ,1240,50,1003,16-10-2015,17047304,123,0,0,0,0,322500,1290000,0,0,High
ID-987327,Large Facility ,1240,50,1003,16-11-2015,30685148,222,0,0,0,0,1935000,2580000,0,0,High
ID-987327,Large Facility ,1240,50,1003,17-12-2015,30685148,222,0,0,0,0,1935000,2257500,0,0,High
ID-987329,Small Facility ,80,10,1003,16-01-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987329,Small Facility ,80,10,1003,16-02-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987329,Small Facility ,80,10,1003,18-03-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987329,Small Facility ,80,10,1003,18-04-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987329,Small Facility ,80,10,1003,19-05-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987329,Small Facility ,80,10,1003,16-06-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987329,Small Facility ,80,10,1003,17-07-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987329,Small Facility ,80,10,1003,16-08-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987329,Small Facility ,80,10,1003,16-09-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987329,Small Facility ,80,10,1003,16-10-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987329,Small Facility ,80,10,1003,16-11-2014, -   ,0,0,0,0,0,967500,0,0,0,Low
ID-987329,Small Facility ,80,10,1003,17-12-2014, -   ,0,0,41925,0,0,967500,0,0,0,Low
ID-987329,Small Facility ,80,10,1003,16-01-2015, -   ,0,0,0,0,0,645000,0,0,0,Low
ID-987329,Small Facility ,80,10,1003,16-02-2015, -   ,0,0,0,0,0,967500,0,0,0,Low
ID-987329,Small Facility ,80,10,1003,18-03-2015, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987329,Small Facility ,80,10,1003,18-04-2015, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987329,Small Facility ,80,10,1003,19-05-2015, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987329,Small Facility ,80,10,1003,16-06-2015, -   ,0,0,33755,0,0,1290000,0,0,0,Low
ID-987329,Small Facility ,80,10,1003,17-07-2015, -   ,0,0,44935,0,0,645000,0,0,0,Low
ID-987329,Small Facility ,80,10,1003,16-08-2015,3409460,24,0,0,0,0,645000,0,0,0,Low
ID-987329,Small Facility ,80,10,1003,16-09-2015, -   ,0,0,0,0,0,645000,0,0,0,High
ID-987329,Small Facility ,80,10,1003,16-10-2015,3409460,24,0,0,0,0,645000,0,0,0,High
ID-987329,Small Facility ,80,10,1003,16-11-2015, -   ,0,0,0,0,0,1612500,322500,0,0,High
ID-987329,Small Facility ,80,10,1003,17-12-2015,3409460,24,0,0,0,0,645000,645000,0,0,High
ID-987332,Large Facility ,120,10,1003,16-01-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987332,Large Facility ,120,10,1003,16-02-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987332,Large Facility ,120,10,1003,18-03-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987332,Large Facility ,120,10,1003,18-04-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987332,Large Facility ,120,10,1003,19-05-2014, -   ,0,0,0,0,0,322500,0,0,0,Low
ID-987332,Large Facility ,120,10,1003,16-06-2014, -   ,0,0,0,0,0,322500,0,0,0,Low
ID-987332,Large Facility ,120,10,1003,17-07-2014, -   ,0,0,0,0,0,322500,0,0,0,Low
ID-987332,Large Facility ,120,10,1003,16-08-2014, -   ,0,0,0,0,0,322500,0,0,0,Low
ID-987332,Large Facility ,120,10,1003,16-09-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987332,Large Facility ,120,10,1003,16-10-2014, -   ,0,0,0,0,0,322500,0,0,0,Low
ID-987332,Large Facility ,120,10,1003,16-11-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987332,Large Facility ,120,10,1003,17-12-2014, -   ,0,0,0,0,0,322500,0,0,0,Low
ID-987332,Large Facility ,120,10,1003,16-01-2015, -   ,0,0,0,0,0,322500,0,0,0,Low
ID-987332,Large Facility ,120,10,1003,16-02-2015, -   ,0,0,0,0,0,322500,0,0,0,Low
ID-987332,Large Facility ,120,10,1003,18-03-2015, -   ,0,0,0,0,0,322500,0,0,0,Low
ID-987332,Large Facility ,120,10,1003,18-04-2015, -   ,0,0,0,0,0,967500,0,0,0,Low
ID-987332,Large Facility ,120,10,1003,19-05-2015, -   ,0,0,0,0,0,645000,0,0,0,Low
ID-987332,Large Facility ,120,10,1003,16-06-2015, -   ,0,0,108360,0,0,645000,322500,0,0,Low
ID-987332,Large Facility ,120,10,1003,17-07-2015,3409460,24,0,110768,0,0,645000,0,0,0,Low
ID-987332,Large Facility ,120,10,1003,16-08-2015, -   ,0,0,0,0,0,322500,0,0,0,Low
ID-987332,Large Facility ,120,10,1003,16-09-2015, -   ,0,0,0,0,0,0,0,0,0,High
ID-987332,Large Facility ,120,10,1003,16-10-2015, -   ,0,0,0,0,0,322500,0,0,0,High
ID-987332,Large Facility ,120,10,1003,16-11-2015, -   ,0,0,0,0,0,322500,0,0,0,High
ID-987332,Large Facility ,120,10,1003,17-12-2015,3409460,24,0,0,0,0,0,0,0,0,High
ID-987333,Small Facility ,240,10,1003,16-01-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987333,Small Facility ,240,10,1003,16-02-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987333,Small Facility ,240,10,1003,18-03-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987333,Small Facility ,240,10,1003,18-04-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987333,Small Facility ,240,10,1003,19-05-2014, -   ,0,0,0,0,0,645000,0,0,0,Low
ID-987333,Small Facility ,240,10,1003,16-06-2014, -   ,0,0,0,0,0,645000,0,0,0,Low
ID-987333,Small Facility ,240,10,1003,17-07-2014, -   ,0,0,0,0,0,645000,0,0,0,Low
ID-987333,Small Facility ,240,10,1003,16-08-2014, -   ,0,0,0,0,0,645000,0,0,0,Low
ID-987333,Small Facility ,240,10,1003,16-09-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987333,Small Facility ,240,10,1003,16-10-2014,6818920,48,0,0,0,0,645000,0,0,0,Low
ID-987333,Small Facility ,240,10,1003,16-11-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987333,Small Facility ,240,10,1003,17-12-2014, -   ,0,0,0,0,0,645000,0,0,0,Low
ID-987333,Small Facility ,240,10,1003,16-01-2015, -   ,0,0,0,0,0,645000,0,0,0,Low
ID-987333,Small Facility ,240,10,1003,16-02-2015, -   ,0,0,0,0,0,645000,0,0,0,Low
ID-987333,Small Facility ,240,10,1003,18-03-2015, -   ,0,0,0,0,0,645000,0,0,0,Low
ID-987333,Small Facility ,240,10,1003,18-04-2015, -   ,0,0,0,0,0,1612500,0,0,0,Low
ID-987333,Small Facility ,240,10,1003,19-05-2015, -   ,0,0,0,0,0,1290000,0,0,0,Low
ID-987333,Small Facility ,240,10,1003,16-06-2015, -   ,0,0,0,0,0,645000,322500,0,0,Low
ID-987333,Small Facility ,240,10,1003,17-07-2015, -   ,0,0,0,0,0,1290000,0,0,0,Low
ID-987333,Small Facility ,240,10,1003,16-08-2015, -   ,0,0,0,0,0,645000,0,0,0,Low
ID-987333,Small Facility ,240,10,1003,16-09-2015, -   ,0,0,0,0,0,0,0,0,0,High
ID-987333,Small Facility ,240,10,1003,16-10-2015, -   ,0,0,0,0,0,645000,0,0,0,High
ID-987333,Small Facility ,240,10,1003,16-11-2015, -   ,0,0,0,0,0,322500,0,0,0,High
ID-987333,Small Facility ,240,10,1003,17-12-2015, -   ,0,0,0,0,0,322500,0,0,0,High
ID-987334,Small Facility ,0,5,1003,16-01-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987334,Small Facility ,0,5,1003,16-02-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987334,Small Facility ,0,5,1003,18-03-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987334,Small Facility ,0,5,1003,18-04-2014,3409460,24,0,0,0,0,0,0,0,0,Low
ID-987334,Small Facility ,0,5,1003,19-05-2014, -   ,0,0,0,0,0,0,645000,0,0,Low
ID-987334,Small Facility ,0,5,1003,16-06-2014, -   ,0,0,0,0,0,0,322500,0,0,Low
ID-987334,Small Facility ,0,5,1003,17-07-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987334,Small Facility ,0,5,1003,16-08-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987334,Small Facility ,0,5,1003,16-09-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987334,Small Facility ,0,5,1003,16-10-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987334,Small Facility ,0,5,1003,16-11-2014, -   ,0,226726,0,0,0,1935000,0,0,0,Low
ID-987334,Small Facility ,0,5,1003,17-12-2014, -   ,0,0,0,0,0,645000,322500,0,0,Low
ID-987334,Small Facility ,0,5,1003,16-01-2015, -   ,0,0,0,0,0,1290000,322500,0,0,Low
ID-987334,Small Facility ,0,5,1003,16-02-2015, -   ,0,0,0,0,0,1290000,0,0,0,Low
ID-987334,Small Facility ,0,5,1003,18-03-2015, -   ,0,0,0,0,0,1290000,0,0,0,Low
ID-987334,Small Facility ,0,5,1003,18-04-2015, -   ,0,0,0,0,0,1290000,0,0,0,Low
ID-987334,Small Facility ,0,5,1003,19-05-2015,3409460,24,0,0,0,0,1612500,0,0,0,Low
ID-987334,Small Facility ,0,5,1003,16-06-2015, -   ,0,0,0,0,0,1290000,0,0,0,Low
ID-987334,Small Facility ,0,5,1003,17-07-2015, -   ,0,0,0,0,0,645000,0,0,0,Low
ID-987334,Small Facility ,0,5,1003,16-08-2015, -   ,0,0,85708,0,0,1290000,0,0,0,Low
ID-987334,Small Facility ,0,5,1003,16-09-2015, -   ,0,0,0,0,0,0,0,0,0,High
ID-987334,Small Facility ,0,5,1003,16-10-2015,3409460,24,0,0,0,0,645000,0,0,0,High
ID-987334,Small Facility ,0,5,1003,16-11-2015, -   ,0,0,0,0,0,1290000,0,0,0,High
ID-987334,Small Facility ,0,5,1003,17-12-2015, -   ,0,0,0,0,0,967500,322500,0,0,High
ID-987335,Private Facility,48,15,1003,16-01-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987335,Private Facility,48,15,1003,16-02-2014,8523652,24,0,0,0,0,0,0,0,0,Low
ID-987335,Private Facility,48,15,1003,18-03-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987335,Private Facility,48,15,1003,18-04-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987335,Private Facility,48,15,1003,19-05-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987335,Private Facility,48,15,1003,16-06-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987335,Private Facility,48,15,1003,17-07-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987335,Private Facility,48,15,1003,16-08-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987335,Private Facility,48,15,1003,16-09-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987335,Private Facility,48,15,1003,16-10-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987335,Private Facility,48,15,1003,16-11-2014,8523652,24,0,0,0,0,0,0,0,0,Low
ID-987335,Private Facility,48,15,1003,17-12-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987335,Private Facility,48,15,1003,16-01-2015, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987335,Private Facility,48,15,1003,16-02-2015, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987335,Private Facility,48,15,1003,18-03-2015, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987335,Private Facility,48,15,1003,18-04-2015, -   ,0,0,636400,0,0,0,0,0,0,Low
ID-987335,Private Facility,48,15,1003,19-05-2015,8523652,24,0,0,0,0,645000,0,0,0,Low
ID-987335,Private Facility,48,15,1003,16-06-2015, -   ,0,354286,0,0,0,322500,0,0,0,Low
ID-987335,Private Facility,48,15,1003,17-07-2015, -   ,0,0,0,0,0,322500,0,0,0,Low
ID-987335,Private Facility,48,15,1003,16-08-2015, -   ,0,0,0,0,0,645000,0,0,0,Low
ID-987335,Private Facility,48,15,1003,16-09-2015, -   ,0,0,0,0,0,322500,0,0,0,High
ID-987335,Private Facility,48,15,1003,16-10-2015, -   ,0,0,0,0,0,322500,0,0,0,High
ID-987335,Private Facility,48,15,1003,16-11-2015, -   ,0,0,0,0,0,1290000,0,0,0,High
ID-987335,Private Facility,48,15,1003,17-12-2015, -   ,0,0,0,0,0,1290000,0,0,0,High
ID-987336,Small Facility ,600,15,1003,16-01-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987336,Small Facility ,600,15,1003,16-02-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987336,Small Facility ,600,15,1003,18-03-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987336,Small Facility ,600,15,1003,18-04-2014, -   ,0,0,0,0,0,645000,0,0,0,Low
ID-987336,Small Facility ,600,15,1003,19-05-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987336,Small Facility ,600,15,1003,16-06-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987336,Small Facility ,600,15,1003,17-07-2014, -   ,0,0,0,0,0,967500,322500,0,0,Low
ID-987336,Small Facility ,600,15,1003,16-08-2014, -   ,0,0,0,0,0,967500,0,0,0,Low
ID-987336,Small Facility ,600,15,1003,16-09-2014, -   ,0,0,0,0,0,645000,0,0,0,Low
ID-987336,Small Facility ,600,15,1003,16-10-2014, -   ,0,0,0,0,0,645000,0,0,0,Low
ID-987336,Small Facility ,600,15,1003,16-11-2014, -   ,0,0,0,0,0,645000,0,0,0,Low
ID-987336,Small Facility ,600,15,1003,17-12-2014, -   ,0,0,0,0,0,645000,0,0,0,Low
ID-987336,Small Facility ,600,15,1003,16-01-2015, -   ,0,0,0,0,0,967500,0,0,0,Low
ID-987336,Small Facility ,600,15,1003,16-02-2015, -   ,0,0,0,0,0,322500,322500,0,0,Low
ID-987336,Small Facility ,600,15,1003,18-03-2015, -   ,0,0,0,0,0,645000,0,0,0,Low
ID-987336,Small Facility ,600,15,1003,18-04-2015, -   ,0,0,0,0,0,645000,0,0,0,Low
ID-987336,Small Facility ,600,15,1003,19-05-2015,13637844,99,0,129000,0,0,1290000,0,0,0,Low
ID-987336,Small Facility ,600,15,1003,16-06-2015,10228384,75,0,0,0,0,645000,0,0,0,Low
ID-987336,Small Facility ,600,15,1003,17-07-2015,10228384,75,0,79550,0,0,645000,0,0,0,Low
ID-987336,Small Facility ,600,15,1003,16-08-2015,13637844,99,0,0,0,0,645000,0,0,0,Low
ID-987336,Small Facility ,600,15,1003,16-09-2015,6818920,48,0,151928,0,0,645000,0,0,0,High
ID-987336,Small Facility ,600,15,1003,16-10-2015,13637844,99,0,0,0,0,0,0,0,0,High
ID-987336,Small Facility ,600,15,1003,16-11-2015,13637844,99,0,0,0,0,0,0,0,0,High
ID-987336,Small Facility ,600,15,1003,17-12-2015,13637844,99,0,121819,0,0,1612500,322500,0,0,High
ID-987338,Small Facility ,80,10,1003,16-01-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987338,Small Facility ,80,10,1003,16-02-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987338,Small Facility ,80,10,1003,18-03-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987338,Small Facility ,80,10,1003,18-04-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987338,Small Facility ,80,10,1003,19-05-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987338,Small Facility ,80,10,1003,16-06-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987338,Small Facility ,80,10,1003,17-07-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987338,Small Facility ,80,10,1003,16-08-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987338,Small Facility ,80,10,1003,16-09-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987338,Small Facility ,80,10,1003,16-10-2014, -   ,0,0,0,0,0,322500,0,0,0,Low
ID-987338,Small Facility ,80,10,1003,16-11-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987338,Small Facility ,80,10,1003,17-12-2014, -   ,0,801950,0,0,0,0,645000,0,0,Low
ID-987338,Small Facility ,80,10,1003,16-01-2015, -   ,0,0,2436242,0,0,645000,0,0,0,Low
ID-987338,Small Facility ,80,10,1003,16-02-2015, -   ,0,0,0,0,0,645000,645000,0,0,Low
ID-987338,Small Facility ,80,10,1003,18-03-2015, -   ,0,0,0,0,0,322500,322500,0,0,Low
ID-987338,Small Facility ,80,10,1003,18-04-2015, -   ,0,0,0,0,0,645000,0,0,0,Low
ID-987338,Small Facility ,80,10,1003,19-05-2015, -   ,0,0,0,0,0,2257500,0,0,0,Low
ID-987338,Small Facility ,80,10,1003,16-06-2015, -   ,0,2150000,0,0,0,2580000,0,0,0,Low
ID-987338,Small Facility ,80,10,1003,17-07-2015, -   ,0,0,0,0,0,1612500,0,0,0,Low
ID-987338,Small Facility ,80,10,1003,16-08-2015,3409460,24,0,0,0,0,1935000,0,0,0,Low
ID-987338,Small Facility ,80,10,1003,16-09-2015,3409460,24,0,95138,0,0,1290000,0,0,0,High
ID-987338,Small Facility ,80,10,1003,16-10-2015, -   ,0,0,0,0,0,3225000,0,0,0,High
ID-987338,Small Facility ,80,10,1003,16-11-2015,3409460,24,0,0,0,0,1290000,322500,0,0,High
ID-987338,Small Facility ,80,10,1003,17-12-2015,6818920,48,0,0,0,322500,1290000,967500,322500,0,High
ID-987340,Medium Facility,2600,135,1003,16-01-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987340,Medium Facility,2600,135,1003,16-02-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987340,Medium Facility,2600,135,1003,18-03-2014, -   ,0,0,0,0,0,967500,322500,0,0,Low
ID-987340,Medium Facility,2600,135,1003,18-04-2014,10228384,75,0,0,0,0,1290000,2902500,0,0,Low
ID-987340,Medium Facility,2600,135,1003,19-05-2014,6818920,48,0,0,0,0,0,0,0,0,Low
ID-987340,Medium Facility,2600,135,1003,16-06-2014,27275684,198,0,1170546,0,0,3225000,4515000,0,0,Low
ID-987340,Medium Facility,2600,135,1003,17-07-2014,23866224,171,0,1063012,0,0,1612500,6772500,0,0,Low
ID-987340,Medium Facility,2600,135,1003,16-08-2014,30685148,222,0,630638,0,0,1612500,6772500,0,0,Low
ID-987340,Medium Facility,2600,135,1003,16-09-2014,27275684,198,3301402,0,0,0,1612500,6127500,0,0,Low
ID-987340,Medium Facility,2600,135,1003,16-10-2014,57960832,417,0,1118946,0,0,2580000,9675000,0,0,Low
ID-987340,Medium Facility,2600,135,1003,16-11-2014,40913528,294,0,517978,0,0,1935000,7417500,0,0,Low
ID-987340,Medium Facility,2600,135,1003,17-12-2014,68189216,492,0,2814522,0,0,2257500,6450000,0,0,Low
ID-987340,Medium Facility,2600,135,1003,16-01-2015,47732452,345,0,688000,3544877,0,2257500,7740000,0,0,Low
ID-987340,Medium Facility,2600,135,1003,16-02-2015,68189216,492,0,0,0,0,2902500,6127500,0,322500,Low
ID-987340,Medium Facility,2600,135,1003,18-03-2015,78417596,567,4300000,0,0,0,2902500,6772500,0,0,Low
ID-987340,Medium Facility,2600,135,1003,18-04-2015,68189216,492,0,1150147,0,0,2580000,7417500,0,0,Low
ID-987340,Medium Facility,2600,135,1003,19-05-2015,78417596,567,0,0,0,0,2580000,5805000,0,0,Low
ID-987340,Medium Facility,2600,135,1003,16-06-2015,27275684,198,0,1084374,0,0,2902500,8707500,0,0,Low
ID-987340,Medium Facility,2600,135,1003,17-07-2015,61370292,444,0,1128578,0,0,2257500,5805000,0,0,Low
ID-987340,Medium Facility,2600,135,1003,16-08-2015,3409460,24,0,1183996,0,0,1612500,7095000,0,0,Low
ID-987340,Medium Facility,2600,135,1003,16-09-2015,57960832,417,0,5960015,0,0,1290000,4837500,0,0,High
ID-987340,Medium Facility,2600,135,1003,16-10-2015,75008136,540,0,1125319,0,0,967500,3225000,0,0,High
